frame_num,bbox,class,id
4221,[303.88611821  64.17733336 344.93565339 152.37441541],person,317
4221,[343.05889976  53.49176561 382.94152721 144.18782741],person,320
4221,[ 86.85753438 100.12755001 155.02060738 243.68197375],person,325
4221,[208.30067708 226.00110242 327.84576083 353.94020828],chair,331
4222,[538.5646023  107.00527591 632.55896056 359.96036681],person,185
4222,[176.60667    193.94207451 237.68145844 313.74274718],person,210
4222,[218.05780805  52.9698966  259.7999579  137.99936602],person,247
4222,[588.5570816  156.52349933 639.61610523 238.95640171],person,270
4222,[112.8180705   24.75169037 140.52900707  63.36620105],person,284
4222,[  9.11209525 175.56598866 111.34505291 362.3681601 ],person,297
4222,[198.33728053 154.38738517 257.69918246 297.52737555],person,298
4222,[446.19586229  66.91572171 482.94980902 132.99905956],person,299
4222,[304.64629864  64.0429904  345.54452588 152.31702015],person,317
4222,[343.34583027  53.10293158 383.2611967  144.09375977],person,320
4222,[ 86.8185694  101.9861725  153.80734144 242.66107035],person,325
4222,[208.32023355 225.23891083 329.19752858 354.00079124],chair,331
4223,[543.81069126 105.89157982 638.06784849 359.34324294],person,185
4223,[176.26045014 194.57444644 236.55240966 313.24664213],person,210
4223,[217.94794157  52.3384359  259.96650266 137.99944104],person,247
4223,[595.3089537  156.79962791 644.61587997 238.81338648],person,270
4223,[112.78932261  24.74894824 140.50658587  63.3724123 ],person,284
4223,[ 20.69363462 173.2191603  129.91030399 362.69547587],person,297
4223,[198.54620002 154.78575688 258.07575464 298.49561167],person,298
4223,[446.15616427  66.98262388 482.90410482 132.99917222],person,299
4223,[304.98954571  63.33776924 345.72269096 151.62099323],person,317
4223,[343.98963864  52.30434813 384.16852457 144.71502559],person,320
4223,[ 86.29905307 100.70122616 153.18924374 241.59804335],person,325
4223,[208.20989407 225.23348751 329.15166703 354.06388053],chair,331
4224,[549.09577015 104.86039014 642.60930256 358.44984921],person,185
4224,[176.17696076 194.16043828 236.73377012 313.72116456],person,210
4224,[217.91734413  52.10047877 260.02216283 137.99950413],person,247
4224,[599.38289897 157.49581521 646.30973338 238.01944426],person,270
4224,[113.18313101  24.94450048 140.65170899  63.0827972 ],person,284
4224,[ 29.59294958 173.54503016 141.03957076 362.07206658],person,297
4224,[198.55103839 154.93734168 258.29838107 298.86282689],person,298
4224,[446.13207051  67.00652857 482.89492581 132.99927029],person,299
4224,[305.56644581  62.41532989 346.65867332 151.99591784],person,317
4224,[344.69902321  53.32209554 384.04576828 144.29087395],person,320
4224,[ 86.40736578 100.22128019 153.32563618 241.86103961],person,325
4224,[205.31045417 226.62044757 323.87555574 351.66980361],chair,331
4225,[560.68783204 103.85970876 650.33117555 354.8229787 ],person,185
4225,[177.47106747 196.64428565 236.13753396 311.92428927],person,210
4225,[218.29360015  52.0120837  260.31843561 137.99956205],person,247
4225,[601.49996073 156.40786715 647.30362101 237.75708711],person,270
4225,[113.23953666  24.98798935 140.71094236  63.01859745],person,284
4225,[ 42.7689838  171.05903459 156.35043948 362.29968866],person,297
4225,[199.68638283 153.6740224  255.93196788 288.44196185],person,298
4225,[446.49317146  67.01414855 483.18192754 132.99935667],person,299
4225,[306.10856528  62.7247129  346.68713155 151.47213206],person,317
4225,[344.90255551  53.06342567 384.06297477 144.12174118],person,320
4225,[ 86.31778774 101.36205083 152.19756858 240.640733  ],person,325
4225,[211.3943711  226.23942194 330.35818263 353.20456672],chair,331
4226,[568.3117639  103.53168604 653.77118739 351.46638418],person,185
4226,[177.08164808 196.26275474 236.12741835 311.90675257],person,210
4226,[218.60828042  52.64102938 260.26080804 137.99961371],person,247
4226,[603.89783093 156.68109055 647.73249968 237.01932044],person,270
4226,[112.96788186  25.00294388 140.35819787  62.99649412],person,284
4226,[ 53.42874913 168.14513493 168.20848417 362.2716206 ],person,297
4226,[198.76526808 154.54125612 257.05946052 294.59455469],person,298
4226,[446.64684387  67.01569704 483.27152933 132.9994329 ],person,299
4226,[306.22343546  62.19378431 346.7836436  151.25453601],person,317
4226,[344.69866146  52.31096591 384.34412363 144.71660844],person,320
4226,[ 84.94068554  99.13965159 154.45190136 245.49654847],person,325
4226,[211.68372732 226.32077383 330.57014908 353.20316961],chair,331
4227,[571.72900599 101.46800766 654.89236656 351.54871322],person,185
4227,[178.40189711 196.78232599 237.31313953 311.24304939],person,210
4227,[218.36578327  52.88158102 259.93822945 137.99966137],person,247
4227,[606.58001873 161.46721981 645.67573064 234.77151925],person,270
4227,[113.15204288  25.00778855 140.60363411  62.98927573],person,284
4227,[ 66.67258754 166.34066806 182.28655833 362.13396637],person,297
4227,[198.88374651 154.84722468 257.67175117 296.11121881],person,298
4227,[445.96292775  67.01507565 482.7215264  132.99950013],person,299
4227,[306.05219735  61.3417065  347.02680573 151.82086898],person,317
4227,[345.14280886  52.68963729 384.58034004 144.93857318],person,320
4227,[ 84.68818981  98.92634954 154.51081624 245.93901737],person,325
4228,[573.98923068 103.37043192 653.42173108 349.62811954],person,185
4228,[178.62915932 196.92214677 237.3501218  311.00336613],person,210
4228,[218.64318005  52.97145139 260.10968547 137.99970186],person,247
4228,[608.33584286 163.99899556 644.20205039 232.58561515],person,270
4228,[112.92946641  25.0088545  140.32711393  62.98762298],person,284
4228,[ 83.97747222 162.38924875 205.18002527 361.95093624],person,297
4228,[198.69777294 154.96387861 258.14275966 298.01808494],person,298
4228,[446.32915524  67.01376484 483.20934732 132.9995594 ],person,299
4228,[307.11339555  62.98887986 347.29411967 151.37341888],person,317
4228,[345.95088087  54.82129968 384.02594501 143.70031354],person,320
4229,[577.14096568 100.16618395 655.55140554 353.57771497],person,185
4229,[218.62598205  52.34240542 260.29671066 137.99973716],person,247
4229,[605.77226745 154.47851147 644.43712945 229.77993843],person,270
4229,[112.35022819  24.34665055 140.71869434  63.64988826],person,284
4229,[ 95.7148684  160.85266471 217.15134477 361.13385829],person,297
4229,[198.08899276 155.00633331 257.54542247 298.73901005],person,298
4229,[446.43564175  67.01231651 483.42601033 132.99961163],person,299
4229,[307.16793267  62.97479906 347.07894407 151.1877579 ],person,317
4229,[347.47666236  60.32971156 383.2558444  143.22152462],person,320
4230,[581.29195042  99.00367308 656.4652938  353.09403728],person,185
4230,[218.92813598  52.10505932 260.71690863 137.99976686],person,247
4230,[608.84437039 153.69238193 647.24603575 228.49536058],person,270
4230,[112.13090217  24.0997419  140.86947618  63.89698658],person,284
4230,[104.95681146 160.25319998 226.53711904 361.34647852],person,297
4230,[198.72562896 155.02037293 257.76620194 297.68815619],person,298
4230,[446.22530323  67.01092758 483.09498455 132.33865888],person,299
4230,[306.98548851  63.63252767 346.53000088 151.11259261],person,317
4230,[348.89428021  65.10953474 382.79094033 142.36181358],person,320
4230,[ 79.98242942 100.99919336 139.02002595 201.99756752],handbag,330
4231,[581.31660492  88.08063054 657.45482323 357.52559555],person,185
4231,[218.89663963  52.6762227  260.3606919  137.99979413],person,247
4231,[112.54802599  24.66158594 140.42865351  63.33545615],person,284
4231,[118.09263565 161.97752403 237.76646339 361.33302146],person,297
4231,[199.31611609 156.34617488 257.50641251 296.61633512],person,298
4231,[446.39365683  67.00958324 483.38251236 132.75284432],person,299
4231,[306.51009881  63.22027913 346.05611518 151.07851671],person,317
4231,[349.37951275  67.47855727 382.63379002 142.05759183],person,320
4231,[ 77.64622868  95.28723132 148.60851001 243.44011694],person,325
4231,[ 63.13599857 103.17382206 123.14435733 205.83245795],handbag,330
4232,[584.04164973  94.96543296 655.00121555 355.96681896],person,185
4232,[219.17832023  52.89472943 260.58977751 137.99981954],person,247
4232,[113.00576853  24.882615   140.63034148  63.11481941],person,284
4232,[131.43620686 163.95869589 247.77306771 361.22880431],person,297
4232,[199.36594241 156.53401945 257.47840177 296.61722154],person,298
4232,[446.10847748  67.00850646 483.17673921 132.90953616],person,299
4232,[307.31812696  63.06541937 346.86794108 151.06167802],person,317
4232,[348.96364679  67.57705186 382.46532234 141.95756454],person,320
4232,[ 75.76922693  92.19384156 152.67198258 251.41900772],person,325
4232,[221.81825326 221.31799468 342.10122295 354.90117757],chair,331
4233,[587.48718212 100.50663877 653.29082959 352.02295958],person,185
4233,[219.64743229  52.97623136 260.97191753 137.99984116],person,247
4233,[112.77830787  24.96501079 140.44041221  63.03273387],person,284
4233,[148.0141467  166.68551957 261.31110166 361.10358445],person,297
4233,[446.3796269   67.00751556 483.37828781 132.96939896],person,299
4233,[308.14400407  63.66822898 347.3125928  151.05141572],person,317
4233,[348.70734938  67.56871612 382.50346698 141.92826941],person,320
4233,[ 76.64424114  90.52723913 155.0451741  250.16550925],person,325
4233,[224.63202165 220.98325824 341.35314482 355.01291041],chair,331
4234,[592.83962867  98.64032349 652.36859274 335.84043439],person,185
4234,[219.3178159   52.34405844 260.95579906 137.99985999],person,247
4234,[112.65267093  24.9952486  140.40993593  63.00276037],person,284
4234,[170.01096248 165.0697961  283.22507753 360.31637776],person,297
4234,[446.03578408  67.00662788 483.23977277 132.99196324],person,299
4234,[308.10186845  63.8979443  347.16415399 151.04388794],person,317
4234,[347.72518445  64.14906339 383.39735737 142.5986857 ],person,320
4234,[ 77.58090237  93.15953019 154.13266467 247.67561949],person,325
4234,[225.43201169 220.61669288 342.59064397 355.14918811],chair,331
4235,[595.58266057  95.26227264 652.38674143 331.87123486],person,185
4235,[218.90708775  52.10551825 260.57107145 137.99987582],person,247
4235,[112.64646727  25.01718421 140.36942024  62.97761009],person,284
4235,[187.90106461 159.84641348 305.62799361 360.62176787],person,297
4235,[446.10906772  67.00584333 482.98270531 132.33956007],person,299
4235,[308.08032708  63.32094865 347.10195394 150.37610712],person,317
4235,[347.74058145  64.20404138 383.34683844 142.18790608],person,320
4235,[ 80.83601012  92.23281389 157.53807074 246.6782069 ],person,325
4236,[597.54211822  92.07032784 652.62851323 332.51456891],person,185
4236,[218.91005567  52.67620606 260.26219093 137.99989034],person,247
4236,[197.82169273 159.17371783 316.89097023 360.69497247],person,297
4236,[445.74774286  67.00511107 482.61142769 132.09274587],person,299
4236,[307.94025304  63.10233464 347.20039855 150.78445818],person,317
4236,[347.05976939  62.87137897 383.34183607 142.03134586],person,320
4236,[ 81.38161217  91.90295645 158.15903576 245.63984127],person,325
4237,[602.27621344  92.90997305 653.86072209 331.50111588],person,185
4237,[218.92030079  52.89455859 260.13500358 137.99990387],person,247
4237,[205.84742667 157.61783096 326.02110618 360.66518684],person,297
4237,[446.08057101  67.00449585 483.3312746  132.66563242],person,299
4237,[307.61291736  63.0209551  346.84457047 150.93812001],person,317
4237,[347.6575474   65.00403854 383.14577802 141.97615951],person,320
4237,[ 81.06470129  94.43714669 156.26725883 244.57979145],person,325
4238,[606.61440579  99.27854981 653.59032461 329.87496579],person,185
4238,[218.93253652  52.97602275 260.07922253 137.99991538],person,247
4238,[219.64542477 157.69335031 338.31591579 360.60975247],person,297
4238,[184.98844029 196.77038888 237.9518814  317.79307341],person,298
4238,[445.93419021  66.34442598 483.87436281 132.88245952],person,299
4238,[307.92936202  62.99172117 346.92170554 150.33517954],person,317
4238,[346.89545054  64.46909613 382.72123412 141.96029542],person,320
4238,[ 81.6954181   95.42124221 156.11309593 243.50883483],person,325
4238,[  8.65889157 206.78140895  77.00607713 359.76515011],person,346
4239,[607.84522306  99.03267068 652.32026846 329.35644374],person,185
4239,[190.71111397 154.92389855 264.51764305 305.06996437],person,210
4239,[219.32335264  53.00533831 260.33428173 137.99992541],person,247
4239,[230.97724015 155.77174697 347.98707784 359.88880784],person,297
4239,[184.14351298 198.58665945 239.55437311 318.41378086],person,298
4239,[446.14581818  66.75245216 483.81147753 132.30737681],person,299
4239,[307.91696182  62.32041236 347.07883861 150.10502437],person,317
4239,[346.19145329  62.27258582 382.9894213  141.95725912],person,320
4239,[ 83.68359464  96.45905245 157.62767288 243.77890772],person,325
4239,[ 19.8959318  207.02485375  90.00659368 359.9780169 ],person,346
4240,[609.96449445  98.84613706 654.09532277 327.66891681],person,185
4240,[193.79405575 153.30496251 266.0281783  303.61329702],person,210
4240,[219.12397618  53.01487794 260.1160463  137.99993424],person,247
4240,[247.10875026 154.40305707 363.35202809 360.23718745],person,297
4240,[183.79901311 200.58121807 239.34190237 313.20372144],person,298
4240,[445.70642397  66.91164556 483.64123341 132.75014498],person,299
4240,[308.82883057  62.73036036 347.53600651 149.35994547],person,317
4240,[345.9394425   61.4460605  383.08138826 141.95856917],person,320
4240,[ 84.08212311  98.1754464  155.86831759 242.55644029],person,325
4240,[ 20.24543357 210.03737603  90.48978059 360.03780796],person,346
4241,[195.33966042 153.42366906 264.97243763 301.75269263],person,210
4241,[219.42990589  53.01702339 260.31232338 137.99994204],person,247
4241,[272.97205663 148.00803962 390.65083791 360.3413787 ],person,297
4241,[181.40476324 198.36288658 239.59197741 312.59883756],person,298
4241,[444.30000854  67.63163637 481.51703821 131.59613226],person,299
4241,[311.02763583  61.56280474 347.17867569 142.43929068],person,317
4241,[345.9842518   61.12883774 382.98012334 141.30504187],person,320
4241,[ 85.48505743 100.15382664 155.93703123 242.77120287],person,325
4241,[ 21.32855916 211.02568812  93.37546018 360.04824855],person,346
4242,[195.19214978 152.28274197 263.2565946  299.74821565],person,210
4242,[219.57342177  53.01650725 260.35780981 137.99994891],person,247
4242,[311.17903544 144.30726589 427.77664077 359.0620969 ],person,297
4242,[178.26055863 198.20254274 237.31626918 313.04797029],person,298
4242,[442.95999238  67.90537919 480.84520467 132.49379204],person,299
4242,[310.02627323  62.48402437 347.50170879 146.62451095],person,317
4242,[345.98691341  59.69013371 383.62148597 141.71925094],person,320
4242,[ 87.27353022 105.55295036 154.01307338 240.18715264],person,325
4242,[ 25.24687096 212.0655106   96.84289054 360.15543818],person,346
4243,[196.13185538 151.92635501 262.81704812 299.00141454],person,210
4243,[219.65208994  53.01512747 260.34821814 137.99995497],person,247
